source_url,target_entity,anchor,relationship,source_entity,contextual_relevance
/cases/medical-implant-fixture/,grade-23-titanium,medical-implant-fixture,related_to,medical-implant-fixture,high
/cases/medical-implant-fixture/,astm-f136,medical-implant-fixture,related_to,medical-implant-fixture,high
/cases/medical-implant-fixture/,iso-13485,medical-implant-fixture,related_to,medical-implant-fixture,high
/cases/medical-implant-fixture/,medical-titanium-components,medical-implant-fixture,related_to,medical-implant-fixture,high
/cases/medical-implant-fixture/,grade-23-titanium-machining,medical-implant-fixture,related_to,medical-implant-fixture,high
/cases/medical-implant-fixture/,titanium-cnc-machining,medical-implant-fixture,related_to,medical-implant-fixture,high
/cases/medical-implant-fixture/,medical-implant,medical-implant-fixture,related_to,medical-implant-fixture,high
/cases/medical-implant-fixture/,surgical-instrument,medical-implant-fixture,related_to,medical-implant-fixture,high
/cases/medical-implant-fixture/,5-axis-tolerances,medical-implant-fixture,related_to,medical-implant-fixture,high
/cases/medical-implant-fixture/,grade-23-material-properties,medical-implant-fixture,related_to,medical-implant-fixture,high
/cases/medical-implant-fixture/,grade-5-vs-grade-23,medical-implant-fixture,related_to,medical-implant-fixture,high
/cases/medical-implant-fixture/,DMG Mori NMV 5000,medical-implant-fixture,related_to,medical-implant-fixture,high
/cases/orthopedic-component/,5-axis-machining,orthopedic-component,related_to,orthopedic-component,high
/cases/orthopedic-component/,milling,orthopedic-component,related_to,orthopedic-component,high
/cases/orthopedic-component/,polishing,orthopedic-component,related_to,orthopedic-component,high
/cases/orthopedic-component/,ASTM F136,orthopedic-component,related_to,orthopedic-component,high
/cases/orthopedic-component/,ISO 13485,orthopedic-component,related_to,orthopedic-component,high
/cases/orthopedic-component/,ASTM B348,orthopedic-component,related_to,orthopedic-component,high
/cases/orthopedic-component/,grade-23-titanium,orthopedic-component,related_to,orthopedic-component,high
/cases/orthopedic-component/,astm-f136,orthopedic-component,related_to,orthopedic-component,high
/cases/orthopedic-component/,iso-13485,orthopedic-component,related_to,orthopedic-component,high
/cases/orthopedic-component/,astm-b348,orthopedic-component,related_to,orthopedic-component,high
/cases/orthopedic-component/,medical-titanium-components,orthopedic-component,related_to,orthopedic-component,high
/cases/orthopedic-component/,grade-23-titanium-machining,orthopedic-component,related_to,orthopedic-component,high
/cases/orthopedic-component/,titanium-cnc-machining,orthopedic-component,related_to,orthopedic-component,high
/cases/orthopedic-component/,bone-plate,orthopedic-component,related_to,orthopedic-component,high
/cases/orthopedic-component/,dental-implant,orthopedic-component,related_to,orthopedic-component,high
/cases/orthopedic-component/,grade-23-material-properties,orthopedic-component,related_to,orthopedic-component,high
/cases/orthopedic-component/,5-axis-tolerances,orthopedic-component,related_to,orthopedic-component,high
/cases/orthopedic-component/,grade-5-vs-grade-23,orthopedic-component,related_to,orthopedic-component,high
/cases/orthopedic-component/,Mazak i500 5-Axis,orthopedic-component,related_to,orthopedic-component,high
/cases/semiconductor-vacuum-component/,cnc-machining,semiconductor-vacuum-component,related_to,semiconductor-vacuum-component,high
/cases/semiconductor-vacuum-component/,welding,semiconductor-vacuum-component,related_to,semiconductor-vacuum-component,high
/cases/semiconductor-vacuum-component/,turning,semiconductor-vacuum-component,related_to,semiconductor-vacuum-component,high
/cases/semiconductor-vacuum-component/,SEMI E67,semiconductor-vacuum-component,related_to,semiconductor-vacuum-component,high
/cases/semiconductor-vacuum-component/,ISO 2768-m,semiconductor-vacuum-component,related_to,semiconductor-vacuum-component,high
/cases/semiconductor-vacuum-component/,grade-2-titanium,semiconductor-vacuum-component,related_to,semiconductor-vacuum-component,high
/cases/semiconductor-vacuum-component/,semi-e67,semiconductor-vacuum-component,related_to,semiconductor-vacuum-component,high
/cases/semiconductor-vacuum-component/,iso-2768,semiconductor-vacuum-component,related_to,semiconductor-vacuum-component,high
/cases/semiconductor-vacuum-component/,semiconductor-titanium-parts,semiconductor-vacuum-component,related_to,semiconductor-vacuum-component,high
/cases/semiconductor-vacuum-component/,titanium-cnc-machining,semiconductor-vacuum-component,related_to,semiconductor-vacuum-component,high
/cases/semiconductor-vacuum-component/,vacuum-chamber,semiconductor-vacuum-component,related_to,semiconductor-vacuum-component,high
/cases/semiconductor-vacuum-component/,wafer-fixture,semiconductor-vacuum-component,related_to,semiconductor-vacuum-component,high
/cases/semiconductor-vacuum-component/,grade-23-material-properties,semiconductor-vacuum-component,related_to,semiconductor-vacuum-component,high
/cases/semiconductor-vacuum-component/,DMG Mori CLX 350,semiconductor-vacuum-component,related_to,semiconductor-vacuum-component,high
/cases/semiconductor-vacuum-component/,CNC milling center,semiconductor-vacuum-component,related_to,semiconductor-vacuum-component,high
/cases/thin-wall-aerospace-housing/,5-axis-machining,thin-wall-aerospace-housing,related_to,thin-wall-aerospace-housing,high
/cases/thin-wall-aerospace-housing/,cnc-machining,thin-wall-aerospace-housing,related_to,thin-wall-aerospace-housing,high
/cases/thin-wall-aerospace-housing/,milling,thin-wall-aerospace-housing,related_to,thin-wall-aerospace-housing,high
/cases/thin-wall-aerospace-housing/,AS9100D,thin-wall-aerospace-housing,related_to,thin-wall-aerospace-housing,high
/cases/thin-wall-aerospace-housing/,ISO 2768-f,thin-wall-aerospace-housing,related_to,thin-wall-aerospace-housing,high
/cases/thin-wall-aerospace-housing/,grade-5-titanium,thin-wall-aerospace-housing,related_to,thin-wall-aerospace-housing,high
/cases/thin-wall-aerospace-housing/,as9100d,thin-wall-aerospace-housing,related_to,thin-wall-aerospace-housing,high
/cases/thin-wall-aerospace-housing/,iso-2768,thin-wall-aerospace-housing,related_to,thin-wall-aerospace-housing,high
/cases/thin-wall-aerospace-housing/,aerospace-titanium-components,thin-wall-aerospace-housing,related_to,thin-wall-aerospace-housing,high
/cases/thin-wall-aerospace-housing/,titanium-cnc-machining,thin-wall-aerospace-housing,related_to,thin-wall-aerospace-housing,high
/cases/thin-wall-aerospace-housing/,aerospace-housing,thin-wall-aerospace-housing,related_to,thin-wall-aerospace-housing,high
/cases/thin-wall-aerospace-housing/,thin-wall-machining,thin-wall-aerospace-housing,related_to,thin-wall-aerospace-housing,high
/cases/thin-wall-aerospace-housing/,5-axis-tolerances,thin-wall-aerospace-housing,related_to,thin-wall-aerospace-housing,high
/cases/thin-wall-aerospace-housing/,grade-5-milling-parameters,thin-wall-aerospace-housing,related_to,thin-wall-aerospace-housing,high
/cases/thin-wall-aerospace-housing/,5-axis-vs-3-axis-machining,thin-wall-aerospace-housing,related_to,thin-wall-aerospace-housing,high
/cases/thin-wall-aerospace-housing/,Mazak i700 5-Axis,thin-wall-aerospace-housing,related_to,thin-wall-aerospace-housing,high
